Sentence	Characters	Bytes
يتم إذاعة الإعلانات المنتظمة في المترو باللغة الكاتالونية فقط، بينما يتم إذاعة الاضطرابات غير المتوقعة بواسطة نظام آلي في مجموعة متنوعة من اللغات تشمل الإسبانية والإنجليزية والفرنسية والعربية واليابانية.	175	349
يشتهر أهل باريس بالأنانية والوقاحة والغطرسة.	39	77
الطريقة المثلى للتعايش في مدينة باريس التصرف بدماثة خلق كشخص"bien élevé" أي حسن التربية، رغم أن الأمر لا يخرج عادةً عن كونه صورة نمطية خاطئة.	117	224
ستتبخر الأجزاء الخارجية الباريسية الفظة بسرعة إذا ما قمت بعرض بعض المجاملات الأساسية.	73	145
تملأ الغابات الكثيفة منتزه بحيرات بليفيتش الوطني وتشكلها بالأساس أشجار الزان والتنوب والشوح، ويميزه مزيج من نباتات الألب والبحر الأبيض المتوسط.	123	245
تمتلك مجموعة كبيرة ومتنوعة من المجتمعات النباتية، بسبب نطاق المناخات المحلية، وأنواع التربة المختلفة، ومستويات الارتفاع المتفاوتة.	114	227
تأوي المنطقة أيضاً تشكيلة متنوعة للغاية من انواع سلالات الحيوانات والطيور.	64	127
يمكن العثور هناك على حيوانات ذات فصائل نادرة مثل الدب البني الأوروبي والذئب والنسر والبومة والوشق والقط البري وديك الخلنج، بجانب العديد من الأنواع الأخرى الأكثر شيوعاً.	142	283
أثناء زيارة الأديرة، يُطلب من النساء ارتداء التنانير التي تغطي الركبتين وتغطية أكتافهن، أيضاً.	81	161
توفر معظم الأديرة مَلاحِف للنساء اللائي يأتين غير مستعدات، ولكن إذا أحضرتِ الملحفة الخاصة بك، وخاصةً ذات الألوان الزاهية، فسوف تحظين بابتسامة من الراهب أو الراهبة عند المدخل.	147	293
وعلى غرار ذلك، يُطلب من الرجال ارتداء سراويل تغطي الركبتين	49	98
يُمكن استعارة هذا أيضاً من المخزن عند المدخل، ولكن لا يتم غسل هذه الملابس بعد كل مستخدم، لذلك قد لا تشعر بالراحة عند ارتداء هذه التنورات. مقاسٌ واحدٌ يناسبُ جميعَ الرِّجَالِ!	144	286
يعتمد مطبخ مايوركا، مثل بقية المناطق المماثلة في البحر الأبيض المتوسط، على الخبز والخضروات واللحوم (خاصة لحم الخنزير)، ويُستخدم زيت الزيتون في جميع الأشياء.	133	263
يُعد "الخبز بزيت الزيتون" من أمثلة العشاء الشعبي البسيط، خاصة أثناء فصل الصيف: خبز بزيت الزيتون والطماطم وأي توابل متوفرة مثل: الجبن، وسمك التونة، وما إلى ذلك.	133	261
جميع الأسماء، بالإضافة إلى كلمة Sie بالنسبة لك، تبدأ دائماً بحرف كبير، حتى في منتصف الجملة.	76	148
وهي طريقة هامة للتمييز بين بعض الأفعال وأسماء الأشياء.	46	91
يمكن القول أيضاً أنه يجعل القراءة أسهل، على الرغم من أن الكتابة معقدة إلى حد ما بسبب الحاجة إلى معرفة ما إذا كان الفعل أو الصفة يستخدمان في شكل مثبت.	120	239
النطق في اللغة الإيطالية سهل نسبيًا حيث تُنطق معظم الكلمات كما تُكتب بالضبط.	64	127
الأحرف الرئيسية التي يجب أن نترقب لها هي c و g، لأن لفظهما يختلف على أساس العلة التالية.	71	139
تأكد أيضاً من نطق ر ورر بشكل مختلف: كارو تعني العزيز، بينما كارّو تعني عربة.	62	122
اللغة الفارسية لديها قواعد سهلة نسبياً وغالباً مألوفة.	47	93
لذلك، ستساعدك قراءة هذه المقدمة النحوية في تعلم المزيد عن قواعد اللغة الفارسية وفهم العبارات بشكل أفضل.	87	173
غني عن البيان، أن معرفتك بلغة رومانسيّة ستسهّل عليك تعلّم اللغة البرتغاليّة.	65	129
مع ذلك، قد يستنتج وبسرعة الأشخاص اللذين يعرفون القليل من الإسبانية أن البرتغالية قريبة بشكل كاف من الإسبانية مما لا يستدعي دراستها على حدى.	116	231
عادة ما تكون مراصد ما قبل الحداثة مهملة اليوم، وتبقى كمتاحف أو مواقع تعليمية.	64	127
بينما لم يكن التلوث الضوئي في ذروته إحدى مشاكلهم المهمة كما هي الحال في هذه الأيام، فهم متواجدون عادة في المدن أو حرم الجامعات والوصول إليهم أسهل من الوصول إلى تلك المبنية في العصر الحديث.	154	307
معظمُ تلسكوباتِ البحوثِ الحديثة هي منشآتٌ هائلةٌ في المناطق النائيّة ذات الظّروف الجويّة الملائمة.	85	169
تعتبر مشاهدة أزهار الكرز-المعروفة باسم هانامي- جزءاً من الثقافة اليابانية منذ القرن الثامن.	79	155
جاء المفهوم من الصين حيث كانت أزهار البرقوق هي الأكثر رواجًا.	51	101
في اليابان، قام الإمبراطور بتنظيم أولى حفلات أزهار الكرز حصراً لنفسه ولأعضاء آخرين من الطبقة النبيلة حول البلاط الإمبراطور.	105	209
تكون النباتات في أفضل أحوالها حينما تظل في بيئة طبيعية، لذا قاوم رغبتك في القطف حتى ولو كانت عينة "واحدة فقط".	90	177
عند زيارة حديقة منسقة بشكل رسمي، فإن جمع "العينات" سيؤدي أيضاً إلى طردك، دون مناقشة.	70	137
وعموماً تعتبر دولة سنغافورة مكاناً آمناً جداً ويسهل التنقّل فيه للغاية، وحيث يمكنك شراء أي شيءٍ تقريباً بعد الوصول.	97	193
بسبب موقعها "القريب من المناطق الاستوائية" ببضع درجات فقط شمال الخط الاستوائي، فأنتم بحاجة للتعامل مع كلاهما: الحرارة العالية المستمرة والشمس اللافحة (وذلك نادراً عندما تكون السماء صافية).	161	316
هناك أيضاً عدد قليل من الحافلات المتجهة شمالاً إلى مدينة الخليل، وهي مكان الدفن التقليدي لآباء الكتاب المقدس "إبراهيم" و"إسحاق" و"يعقوب" وزوجاتهم.	125	243
