Sentence	VocabSize	Tokens
الطريق البديهي لتتمكن من السفر على الدرجة الأولى أو درجة رجال الأعمال هي تخصيص مبلغ مالي كبير لتحصل على هذا الامتياز (أو أفضل لك أن تنيب شركتك في القيام بذلك).	32768	39
مع ذلك، فإن هذا لا يأتي بثمن بخس: كقواعد الإبهام الصارمة، يمكنك أن تتوقع أن تدفع ما يصل إلى أربعة أضعاف الأجرة الاقتصادية العادية للأعمال التجارية، وأحد عشر ضعفاً للدرجة الأولى!	32768	42
بصفة عامة، لا جدوى من البحث عن خصومات لمقاعد فئة رجال الأعمال أو الدرجة الأولى على الرحلات المباشرة من A إلى B.	32768	27
تعلم الخطوط الجوية جيداً أن هناك مجموعة رئيسية محددة من المسافرين مستعدون لدفع الكثير من المال مقابل أفضلية الوصول إلى مكان ما بسرعة وفي راحة، وتتم محاسبتهم وفقاً لذلك.	32768	37
عاصمة مولدوفا كيشيناو. اللغة المحلية هي الرومانية لكن الروسية مستخدمة على نطاق واسع.	32768	19
مولدوفا جمهورية متعددة الأعراق عانت من صراع عرقي.	32768	11
في سنة 1994 أدى هذا النزاع إلى إنشاء جمهورية ترانسنيستريا التي نصبت نفسها بنفسها في شرق مولدوفا، والتي لها حكومتها و عملتها الخاصة غير أنه غير معترف بها من قبل أي دولة عضو في الأمم المتحدة.	32768	43
ولقد أعيد تأسيس الروابط الاقتصاديّة بين هذين الجزأين من مولدوفا على الرّغم من الفشل في المفاوضات السياسيّة.	32768	26
الديانة الرئيسية في "مولدوفا" هي المسيحية الأرثوذكسية.	32768	14
تعد مدينة إزمير ثالث أكبر مدينة في تركيا ويبلغ عدد سكانها حوالي 3.7 مليون نسمة، وبها ثاني أكبر ميناء بعد اسطنبول، كما تعد مركزاً متميزاً للنقل.	32768	38
كانت مدينة سميرنا القديمة ذات يوم، وهي الآن مركز تجاري حديث ومتطور ومزدحم، يقع حول خليج ضخم محاط بالجبال.	32768	29
تتميز الشوارع الواسعة والمباني ذات الواجهة الزجاجية ومراكز التسوق الحديثة بأسقف تقليدية من القرميد الأحمر وسوق القرن الثامن عشر والمساجد والكنائس القديمة، على الرغم من أن المدينة تتمتع بجو أكثر من أوروبا المتوسطية مقارنة بتركيا التقليدية.	32768	52
توفر قرية هالدارسفيك إطلالات على جزيرة إيستروي القريبة وتحتوي على كنيسة فريدة بتصميم ثماني.	32768	24
في باحة الكنيسة، توجد تماثيل رخامية بديعة للحمام فوق بعض المقابر.	32768	22
يستحق الأمر نصف ساعة من التجوّل في القرية المثيرة للاهتمام.	32768	16
تقع مدينة سنترا الرومانتيكية ذات الجمال الخلاب ناحية الشمال في مكان يسهل الوصول إليه، وهي المدينة التي ذاع صيتها وسط الأجانب بعد سرد اللورد بايرن المبهر لروائعها.	32768	41
تسافر حافلة "سكوترب 403" بانتظام إلى "سينترا"، وتتوقف في "كابو دا روكا".	32768	25
إضافة إلى ذلك من ناحية الشمال يمكنك زيارة حرم السيدة فاطمة العظيم (ضريح مقدس)، وهو مكان الظهورات المريمية الشهيرة على مستوى العالم.	32768	34
من فضلك تذكر أنك في الأساس في موقع مقبرة جماعية، بالإضافة إلى أنه موقع له معنى يكاد يكون غير متناهي بالنسبة لجزء هائل من سكان العالم.	32768	32
لا يزال هناك العديد من الرجال والنساء على قيد الحياة من ممن نجوا من وقتهم هنا، والعديد من الأشخاص الآخرين الذين كان عندهم أحباء قُتلوا أو عملوا حتى الموت هناك، من اليهود وغير اليهود على حد سواء.	32768	46
يرجى التّعامل مع الموقع بكل ما يستحقه من كرامة ووقار واحترام. لا تطلقوا النكات عن الهولوكوست أو النازيين.	32768	30
لا تشوه الموقع بوضع علامات أو الكتابات الخادشة على الجدران في المباني.	32768	17
لمدينة برشلونة لغتين رسميتين هما الكتالونية والإسبانية. يُفضل حوالي نصف السكان التحدث بالكتالونية، ويفهمها الغالبية العظمى، ويعرف الجميع تقريبًا الإسبانية.	32768	41
ومع هذا فمعظم الإشارات يتم التعبير عنها باللغة الكاتالونية لأنها وبموجب القانون تعتبر اللغة الرسمية الأولى.	32768	22
وبالرغم من ذلك، يشيع استخدام اللغة الإسبانية في المواصلات العامة ومرافق أخرى.	32768	18
يتم إذاعة الإعلانات المنتظمة في المترو باللغة الكاتالونية فقط، بينما يتم إذاعة الاضطرابات غير المتوقعة بواسطة نظام آلي في مجموعة متنوعة من اللغات تشمل الإسبانية والإنجليزية والفرنسية والعربية واليابانية.	32768	39
يشتهر أهل باريس بالأنانية والوقاحة والغطرسة.	32768	14
الطريقة المثلى للتعايش في مدينة باريس التصرف بدماثة خلق كشخص"bien élevé" أي حسن التربية، رغم أن الأمر لا يخرج عادةً عن كونه صورة نمطية خاطئة.	32768	40
ستتبخر الأجزاء الخارجية الباريسية الفظة بسرعة إذا ما قمت بعرض بعض المجاملات الأساسية.	32768	19
تملأ الغابات الكثيفة منتزه بحيرات بليفيتش الوطني وتشكلها بالأساس أشجار الزان والتنوب والشوح، ويميزه مزيج من نباتات الألب والبحر الأبيض المتوسط.	32768	34
تمتلك مجموعة كبيرة ومتنوعة من المجتمعات النباتية، بسبب نطاق المناخات المحلية، وأنواع التربة المختلفة، ومستويات الارتفاع المتفاوتة.	32768	26
تأوي المنطقة أيضاً تشكيلة متنوعة للغاية من انواع سلالات الحيوانات والطيور.	32768	18
يمكن العثور هناك على حيوانات ذات فصائل نادرة مثل الدب البني الأوروبي والذئب والنسر والبومة والوشق والقط البري وديك الخلنج، بجانب العديد من الأنواع الأخرى الأكثر شيوعاً.	32768	37
أثناء زيارة الأديرة، يُطلب من النساء ارتداء التنانير التي تغطي الركبتين وتغطية أكتافهن، أيضاً.	32768	28
