,Sentences,Values
946,في باحة الكنيسة، توجد تماثيل رخامية بديعة للحمام فوق بعض المقابر.,168.51210021972656
947,يستحق الأمر نصف ساعة من التجوّل في القرية المثيرة للاهتمام.,138.74844360351562
948,تقع مدينة سنترا الرومانتيكية ذات الجمال الخلاب ناحية الشمال في مكان يسهل الوصول إليه، وهي المدينة التي ذاع صيتها وسط الأجانب بعد سرد اللورد بايرن المبهر لروائعها.,307.6867370605469
949,"تسافر حافلة ""سكوترب 403"" بانتظام إلى ""سينترا""، وتتوقف في ""كابو دا روكا"".",214.44467163085938
950,إضافة إلى ذلك من ناحية الشمال يمكنك زيارة حرم السيدة فاطمة العظيم (ضريح مقدس)، وهو مكان الظهورات المريمية الشهيرة على مستوى العالم.,282.45648193359375
951,من فضلك تذكر أنك في الأساس في موقع مقبرة جماعية، بالإضافة إلى أنه موقع له معنى يكاد يكون غير متناهي بالنسبة لجزء هائل من سكان العالم.,266.1376953125
952,لا يزال هناك العديد من الرجال والنساء على قيد الحياة من ممن نجوا من وقتهم هنا، والعديد من الأشخاص الآخرين الذين كان عندهم أحباء قُتلوا أو عملوا حتى الموت هناك، من اليهود وغير اليهود على حد سواء.,269.16058349609375
953,يرجى التّعامل مع الموقع بكل ما يستحقه من كرامة ووقار واحترام. لا تطلقوا النكات عن الهولوكوست أو النازيين.,257.7290344238281
954,لا تشوه الموقع بوضع علامات أو الكتابات الخادشة على الجدران في المباني.,156.19366455078125
955,لمدينة برشلونة لغتين رسميتين هما الكتالونية والإسبانية. يُفضل حوالي نصف السكان التحدث بالكتالونية، ويفهمها الغالبية العظمى، ويعرف الجميع تقريبًا الإسبانية.,281.6098327636719
956,ومع هذا فمعظم الإشارات يتم التعبير عنها باللغة الكاتالونية لأنها وبموجب القانون تعتبر اللغة الرسمية الأولى.,245.69625854492188
957,وبالرغم من ذلك، يشيع استخدام اللغة الإسبانية في المواصلات العامة ومرافق أخرى.,179.1438751220703
958,يتم إذاعة الإعلانات المنتظمة في المترو باللغة الكاتالونية فقط، بينما يتم إذاعة الاضطرابات غير المتوقعة بواسطة نظام آلي في مجموعة متنوعة من اللغات تشمل الإسبانية والإنجليزية والفرنسية والعربية واليابانية.,284.8377685546875
959,يشتهر أهل باريس بالأنانية والوقاحة والغطرسة.,103.63105773925781
960,"الطريقة المثلى للتعايش في مدينة باريس التصرف بدماثة خلق كشخص""bien élevé"" أي حسن التربية، رغم أن الأمر لا يخرج عادةً عن كونه صورة نمطية خاطئة.",309.9150695800781
961,ستتبخر الأجزاء الخارجية الباريسية الفظة بسرعة إذا ما قمت بعرض بعض المجاملات الأساسية.,196.8748016357422
962,تملأ الغابات الكثيفة منتزه بحيرات بليفيتش الوطني وتشكلها بالأساس أشجار الزان والتنوب والشوح، ويميزه مزيج من نباتات الألب والبحر الأبيض المتوسط.,313.2269287109375
963,تمتلك مجموعة كبيرة ومتنوعة من المجتمعات النباتية، بسبب نطاق المناخات المحلية، وأنواع التربة المختلفة، ومستويات الارتفاع المتفاوتة.,287.3190002441406
964,تأوي المنطقة أيضاً تشكيلة متنوعة للغاية من انواع سلالات الحيوانات والطيور.,188.49920654296875
965,يمكن العثور هناك على حيوانات ذات فصائل نادرة مثل الدب البني الأوروبي والذئب والنسر والبومة والوشق والقط البري وديك الخلنج، بجانب العديد من الأنواع الأخرى الأكثر شيوعاً.,321.5849914550781
966,أثناء زيارة الأديرة، يُطلب من النساء ارتداء التنانير التي تغطي الركبتين وتغطية أكتافهن، أيضاً.,240.55731201171875
967,توفر معظم الأديرة مَلاحِف للنساء اللائي يأتين غير مستعدات، ولكن إذا أحضرتِ الملحفة الخاصة بك، وخاصةً ذات الألوان الزاهية، فسوف تحظين بابتسامة من الراهب أو الراهبة عند المدخل.,305.87884521484375
968,وعلى غرار ذلك، يُطلب من الرجال ارتداء سراويل تغطي الركبتين,158.13441467285156
969,يُمكن استعارة هذا أيضاً من المخزن عند المدخل، ولكن لا يتم غسل هذه الملابس بعد كل مستخدم، لذلك قد لا تشعر بالراحة عند ارتداء هذه التنورات. مقاسٌ واحدٌ يناسبُ جميعَ الرِّجَالِ!,262.948486328125
970,يعتمد مطبخ مايوركا، مثل بقية المناطق المماثلة في البحر الأبيض المتوسط، على الخبز والخضروات واللحوم (خاصة لحم الخنزير)، ويُستخدم زيت الزيتون في جميع الأشياء.,304.4701843261719
971,"يُعد ""الخبز بزيت الزيتون"" من أمثلة العشاء الشعبي البسيط، خاصة أثناء فصل الصيف: خبز بزيت الزيتون والطماطم وأي توابل متوفرة مثل: الجبن، وسمك التونة، وما إلى ذلك.",283.2864074707031
972,جميع الأسماء، بالإضافة إلى كلمة Sie بالنسبة لك، تبدأ دائماً بحرف كبير، حتى في منتصف الجملة.,244.88003540039062
973,وهي طريقة هامة للتمييز بين بعض الأفعال وأسماء الأشياء.,135.44265747070312
974,يمكن القول أيضاً أنه يجعل القراءة أسهل، على الرغم من أن الكتابة معقدة إلى حد ما بسبب الحاجة إلى معرفة ما إذا كان الفعل أو الصفة يستخدمان في شكل مثبت.,255.7383270263672
975,النطق في اللغة الإيطالية سهل نسبيًا حيث تُنطق معظم الكلمات كما تُكتب بالضبط.,201.0028533935547
976,الأحرف الرئيسية التي يجب أن نترقب لها هي c و g، لأن لفظهما يختلف على أساس العلة التالية.,236.5679168701172
977,تأكد أيضاً من نطق ر ورر بشكل مختلف: كارو تعني العزيز، بينما كارّو تعني عربة.,221.54974365234375
